Gene	No-Effect	Very Weak (35%)	Strong & Weak	Low (25%)	Cyto	p_No-Effect	p_Very Weak (35%)	p_Strong & Weak	p_Low (25%)	p_Cyto	padj_noeffect	padj_Cyto	padj_StrWeak	padj_vWeak	padj_low
SLC5A11	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SLC5A2	6	1	0	1	0	0.793024434294356	0.336759658332725	1	0.369175097268187	1	1	1	1	1	1
SLC5A3	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SLC5A6	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SLC5A8	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
SLC6A1	6	0	0	0	0	0.25883166131956	1	1	1	1	1	1	1	1	1
SLC6A12	1	0	1	0	0	0.95928832113685	1	0.135089604242721	1	1	1	1	1	1	1
SLC6A13	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SLC6A2	33	1	5	4	0	0.761790977926197	0.889602932811787	0.180492964481964	0.2193353992601	1	1	1	1	1	1
SLC6A3	23	1	5	2	0	0.842927005655893	0.795979057544755	0.0624861272398337	0.523867844563326	1	1	1	1	1	1
SLC6A4	33	1	6	5	1	0.934200783196907	0.905306058234947	0.100552553147373	0.113666088085453	0.702419867732309	1	1	1	1	1
SLC6A5	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
SLC6A8	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SLC6A9	7	0	0	0	0	0.206642655951645	1	1	1	1	1	1	1	1	1
SLC7A1	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
SLC7A11	2	3	0	0	0	0.99304262883844	0.00116657994001983	1	1	1	1	1	1	0.739026608049636	1
SLC7A2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SLC7A3	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
SLC7A4	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
SLC7A8	0	0	1	0	0	1	1	0.069997420242497	1	1	1	1	1	1	1
SLC7A9	0	1	0	0	0	1	0.0500472955542181	1	1	1	1	1	1	1	1
SLC8A1	4	1	0	0	0	0.733701710048084	0.22637661780522	1	1	1	1	1	1	1	1
SLC9A1	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
SLCO1A2	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
SLCO1B1	5	3	1	0	0	0.979648519002019	0.008414864283067	0.479454712369289	1	1	1	1	1	1	1
SLCO1C1	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
SLCO2B1	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
SLK	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SMAD2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SMAD3	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SMARCA4	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SMN1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SMO	11	2	0	0	0	0.495331492913682	0.135709851053822	1	1	1	1	1	1	1	1
SMOX	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SMPD1	1	0	1	0	0	0.95928832113685	1	0.135089604242721	1	1	1	1	1	1	1
SMS	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SMURF2	0	0	0	1	0	1	1	1	0.0559807378106458	1	1	1	1	1	1
SMYD2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SNCA	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SOAT1	2	0	0	1	0	0.894302246872106	1	1	0.158703251038844	1	1	1	1	1	1
SOAT2	0	0	0	1	0	1	1	1	0.0559807378106458	1	1	1	1	1	1
SOD1	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
SOD2	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
SORD	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
SORT1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SPHK1	1	0	1	0	0	0.95928832113685	1	0.135089604242721	1	1	1	1	1	1	1
SPHK2	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
SPIRE2	0	0	1	0	0	1	1	0.069997420242497	1	1	1	1	1	1	1
SPTLC1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SPTLC2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SPTLC3	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SQLE	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
SRC	17	1	6	0	1	0.950698038510426	0.722579215404842	0.0065939953568957	1	0.48280541082099	1	1	0.475761733444699	1	1
SRD5A1	2	1	0	0	0	0.894302246872106	0.142741396965398	1	1	1	1	1	1	1	1
SRD5A2	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
SRD5A3	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SRF	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SRMS	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SRPK2	2	0	1	0	0	0.894302246872106	1	0.195620690318418	1	1	1	1	1	1	1
SRR	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SST	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SSTR1	1	0	1	0	0	0.95928832113685	1	0.135089604242721	1	1	1	1	1	1	1
SSTR2	2	0	1	0	0	0.894302246872106	1	0.195620690318418	1	1	1	1	1	1	1
SSTR3	2	0	1	0	0	0.894302246872106	1	0.195620690318418	1	1	1	1	1	1	1
SSTR4	0	0	1	0	0	1	1	0.069997420242497	1	1	1	1	1	1	1
SSTR5	2	0	1	0	0	0.894302246872106	1	0.195620690318418	1	1	1	1	1	1	1
STAT1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
STAT3	8	0	4	0	0	0.925010146760383	1	0.0075620971921047	1	1	1	1	0.475761733444699	1	1
STAT5B	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
STK10	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
STK17A	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
STK17B	0	1	0	0	0	1	0.0500472955542181	1	1	1	1	1	1	1	1
STK24	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
STK33	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
STK4	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
STS	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SUCLA2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SUCLG1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SUCLG2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SUCNR1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
SULT1E1	0	1	0	0	0	1	0.0500472955542181	1	1	1	1	1	1	1	1
SULT2A1	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
SULT2B1	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
SV2A	0	0	1	0	0	1	1	0.069997420242497	1	1	1	1	1	1	1
SYK	7	0	3	0	1	0.947804760415302	1	0.0370516124997155	1	0.251949407314278	1	1	1	1	1
TAAR1	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
TAC1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
TACC3	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
TACR1	12	0	1	1	0	0.441654590244562	1	0.637728867310812	0.553384950657938	1	1	1	1	1	1
TACR2	7	0	0	0	0	0.206642655951645	1	1	1	1	1	1	1	1	1
TACR3	3	1	0	0	0	0.816499971234999	0.185633806436352	1	1	1	1	1	1	1	1
TAOK2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
TARS2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
TAS1R2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
TAT	2	1	0	0	0	0.894302246872106	0.142741396965398	1	1	1	1	1	1	1	1
TBXA2R	10	0	0	1	0	0.317148984848818	1	1	0.4692241628363	1	1	1	1	1	1
TBXAS1	6	0	0	1	0	0.571965693527047	1	1	0.331790753920129	1	1	1	1	1	1
TCF4	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
TEK	5	0	1	1	0	0.848907931637341	1	0.398205688646792	0.331790753920129	1	1	1	1	1	1
TERT	1	0	0	1	0	0.95928832113685	1	1	0.108823088600437	1	1	1	1	1	1
TFF2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
TGFB1	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
TGFBR1	12	0	0	1	0	0.229187327294473	1	1	0.52693181653714	1	1	1	1	1	1
TGFBR2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
TGM2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
TH	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
THNSL1	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
THRA	3	1	0	0	0	0.816499971234999	0.185633806436352	1	1	1	1	1	1	1	1
THRB	3	1	0	0	0	0.816499971234999	0.185633806436352	1	1	1	1	1	1	1	1
TIMP3	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
TK2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
TLR1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
TLR2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
TLR3	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
TLR4	6	0	0	0	0	0.25883166131956	1	1	1	1	1	1	1	1	1
TLR7	8	0	0	0	0	0.164980257286935	1	1	1	1	1	1	1	1	1
TLR8	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
TLR9	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
TMLHE	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
TNF	18	2	1	0	0	0.36311527548225	0.283402535708725	0.781849214566088	1	1	1	1	1	1	1
TNFSF10	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
TNFSF13B	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
TNK1	0	0	1	0	0	1	1	0.069997420242497	1	1	1	1	1	1	1
TNK2	4	0	0	0	0	0.406107055859036	1	1	1	1	1	1	1	1	1
TNKS	7	0	0	1	0	0.498279446604611	1	1	0.369175097268187	1	1	1	1	1	1
TNKS2	8	0	0	0	0	0.164980257286935	1	1	1	1	1	1	1	1	1
TNNC1	2	0	1	0	0	0.894302246872106	1	0.195620690318418	1	1	1	1	1	1	1
TOP1	15	0	1	0	1	0.303616079191886	1	0.708517485029293	1	0.361417633006274	1	1	1	1	1
TOP1MT	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
TOP2A	25	1	4	1	4	0.921058908158162	0.833759158196427	0.227564003051376	0.866449665387117	0.0128246817108559	1	1	1	1	1
TOP2B	4	0	0	0	2	0.89892103559856	1	1	1	0.0095225599372599	1	0.853718199592605	1	1	1
TP53	11	0	1	0	0	0.270132583543582	1	0.581211035299969	1	1	1	1	1	1	1
TPH1	4	1	0	0	0	0.733701710048084	0.22637661780522	1	1	1	1	1	1	1	1
TPH2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
TPK1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
TPMT	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
TPP2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
TPSAB1	1	1	0	0	0	0.95928832113685	0.0975857713914875	1	1	1	1	1	1	1	1
TRAC	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
TRBC1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
TRDMT1	0	0	0	1	0	1	1	1	0.0559807378106458	1	1	1	1	1	1
TRHR	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
TRIO	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
TRPA1	15	0	0	1	0	0.137289973336915	1	1	0.601930221985002	1	1	1	1	1	1
TRPC1	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
TRPC3	2	1	0	1	0	0.972104522509213	0.185633806436352	1	0.205787517164507	1	1	1	1	1	1
TRPC4	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
TRPC5	5	2	2	2	0	0.997916300517553	0.102132977221237	0.177271366658453	0.123311733829269	1	1	1	1	1	1
TRPC6	3	1	0	1	0	0.940697363015372	0.22637661780522	1	0.250232830181434	1	1	1	1	1	1
TRPC7	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
TRPM2	5	0	0	2	0	0.848907931637341	1	1	0.0545666521005762	1	1	1	1	1	1
TRPM3	7	1	0	0	0	0.498279446604611	0.336759658332725	1	1	1	1	1	1	1	1
TRPM4	5	0	0	1	0	0.651092047272845	1	1	0.29218731080305	1	1	1	1	1	1
TRPM5	1	0	0	1	0	0.95928832113685	1	1	0.108823088600437	1	1	1	1	1	1
TRPM6	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
TRPM7	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
TRPM8	9	0	0	0	0	0.131720509620428	1	1	1	1	1	1	1	1	1
TRPV1	25	0	0	0	0	0.00360144210455146	1	1	1	1	1	1	1	1	1
TRPV2	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
TRPV3	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
TRPV4	4	0	0	1	1	0.89892103559856	1	1	0.29218731080305	0.146467421602334	1	1	1	1	1
TRPV5	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
TRPV6	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
TSPO	5	0	0	0	0	0.324208392311774	1	1	1	1	1	1	1	1	1
TSSK1B	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
TSTA3	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
TTK	5	0	0	0	0	0.324208392311774	1	1	1	1	1	1	1	1	1
TTR	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
TUBA1A	6	0	1	0	1	0.793024434294356	1	0.440304396917806	1	0.190342288311752	1	1	1	1	1
TUBA1B	4	0	0	0	1	0.733701710048084	1	1	1	0.123643277991489	1	1	1	1	1
TUBA1C	4	0	0	0	1	0.733701710048084	1	1	1	0.123643277991489	1	1	1	1	1
TUBA3C	4	0	0	0	1	0.733701710048084	1	1	1	0.123643277991489	1	1	1	1	1
TUBA3D	4	0	0	0	1	0.733701710048084	1	1	1	0.123643277991489	1	1	1	1	1
TUBA3E	4	0	0	0	1	0.733701710048084	1	1	1	0.123643277991489	1	1	1	1	1
TUBA4A	4	0	1	0	2	0.965605174213517	1	0.398205688646792	1	0.0131006637573014	1	1	1	1	1
TUBB	15	1	5	1	4	0.997441041332612	0.7364335912959	0.0322407576707554	0.776013973817567	0.00441429193099831	1	0.433441426748501	1	1	1
TUBB1	4	0	1	0	1	0.89892103559856	1	0.352936252417099	1	0.146467421602334	1	1	1	1	1
TUBB2A	4	0	0	0	1	0.733701710048084	1	1	1	0.123643277991489	1	1	1	1	1
TUBB2B	4	0	0	0	1	0.733701710048084	1	1	1	0.123643277991489	1	1	1	1	1
TUBB3	4	0	0	0	1	0.733701710048084	1	1	1	0.123643277991489	1	1	1	1	1
TUBB4A	4	0	0	0	1	0.733701710048084	1	1	1	0.123643277991489	1	1	1	1	1
TUBB4B	7	0	0	0	1	0.498279446604611	1	1	1	0.190342288311752	1	1	1	1	1
TUBB6	4	0	0	0	1	0.733701710048084	1	1	1	0.123643277991489	1	1	1	1	1
TUBB8	4	0	0	0	1	0.733701710048084	1	1	1	0.123643277991489	1	1	1	1	1
TUBD1	0	0	1	0	0	1	1	0.069997420242497	1	1	1	1	1	1	1
TUBE1	0	0	1	0	0	1	1	0.069997420242497	1	1	1	1	1	1	1
TUBG1	0	0	1	0	0	1	1	0.069997420242497	1	1	1	1	1	1	1
TXK	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
TXN	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
TXNDC12	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
TXNRD1	2	1	0	0	0	0.894302246872106	0.142741396965398	1	1	1	1	1	1	1	1
TYK2	3	0	0	0	1	0.816499971234999	1	1	1	0.100206730174315	1	1	1	1	1
TYMP	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
TYMS	12	1	0	2	1	0.792876429164826	0.559984855958957	1	0.224754309331111	0.344357991214783	1	1	1	1	1
TYR	10	1	1	0	0	0.552230991374997	0.459801255093559	0.581211035299969	1	1	1	1	1	1	1
TYRO3	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
UBA3	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
UBE2N	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
UCHL5	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
UCK2	1	0	1	0	0	0.95928832113685	1	0.135089604242721	1	1	1	1	1	1	1
UCKL1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
UCP1	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
UCP2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
UCP3	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
UGCG	1	0	2	0	0	0.991781358269222	1	0.0140274320913286	1	1	1	1	0.761172762429462	1	1
UGDH	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
UGT1A1	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
UGT1A6	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
UGT1A9	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
USP1	1	0	0	0	1	0.95928832113685	1	1	1	0.0514300278301785	1	1	1	1	1
USP10	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
USP13	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
USP14	5	0	0	0	0	0.324208392311774	1	1	1	1	1	1	1	1	1
USP2	0	0	0	0	1	1	1	1	1	0.0260555507782269	1	1	1	1	1
USP7	2	0	0	0	1	0.894302246872106	1	1	1	0.0761412909689847	1	1	1	1	1
USP9X	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
UTRN	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
UTS2R	4	0	1	1	0	0.89892103559856	1	0.352936252417099	0.29218731080305	1	1	1	1	1	1
VCAM1	0	1	0	0	0	1	0.0500472955542181	1	1	1	1	1	1	1	1
VCAN	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
VCP	1	0	0	0	1	0.95928832113685	1	1	1	0.0514300278301785	1	1	1	1	1
VDAC2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
VDR	14	1	0	2	0	0.541652465169693	0.581976166721678	1	0.245872273697821	1	1	1	1	1	1
VEGFA	2	0	1	0	0	0.894302246872106	1	0.195620690318418	1	1	1	1	1	1	1
VKORC1	6	0	0	1	0	0.571965693527047	1	1	0.331790753920129	1	1	1	1	1	1
VKORC1L1	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
VWF	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
WARS2	0	0	0	1	0	1	1	1	0.0559807378106458	1	1	1	1	1	1
WASL	0	0	1	0	0	1	1	0.069997420242497	1	1	1	1	1	1	1
WDR5	2	0	0	0	0	0.637237605426053	1	1	1	1	1	1	1	1	1
WEE1	2	0	0	0	1	0.894302246872106	1	1	1	0.0761412909689847	1	1	1	1	1
WNT5A	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
WWP1	0	0	0	1	0	1	1	1	0.0559807378106458	1	1	1	1	1	1
XDH	10	0	0	0	0	0.105168153926191	1	1	1	1	1	1	1	1	1
XIAP	8	0	1	0	0	0.431058238618997	1	0.479454712369289	1	1	1	1	1	1	1
XPO1	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
YARS2	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
YES1	3	0	0	0	0	0.508705284703027	1	1	1	1	1	1	1	1	1
ZACN	0	1	0	0	0	1	0.0500472955542181	1	1	1	1	1	1	1	1
ZNF215	1	0	0	0	0	0.798262963281452	1	1	1	1	1	1	1	1	1
